be_code,eo_code,temp_eo_code,eo_description,teh_mesto,gar_no,head_type,operation_start_date,expected_operation_finish_date
1100,100000048717,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CGTR-SEBT-CC80,0,component,2020-06-23,
1100,100000038393,,Двигатель внутр.сгорания №8BR03090,11-RUD-CGTR-SEBT-CC80,532,component,2016-02-29,
1100,100000038849,,Коробка передач №2BE06417,11-RUD-CGTR-SEBT-CC80,532,component,2008-02-19,
1100,100000039044,,Кузов,11-RUD-CGTR-SEBT-CC80,532,component,2008-02-19,
1100,100000039490,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CC80,532,component,2008-02-19,
1100,100000075424,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CC80,0,component,2021-04-30,
1100,100000038654,,Дифференциал,11-RUD-CGTR-SEBT-CC80,0,component,2011-04-30,
1100,100000065633,,Самосвал карьерный 785C №533,11-RUD-CGTR-SEBT-CC81,533,head,2014-03-06,
1100,100000038655,,Дифференциал,11-RUD-CGTR-SEBT-CC81,533,component,2014-03-06,
1100,100000055917,,Гидротрансформатор №5RT03255,11-RUD-CGTR-SEBT-CC81,0,component,2016-08-10,
1100,100000048713,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CGTR-SEBT-CC81,0,component,2020-06-23,
1100,100000038455,,Двигатель внутр.сгорания,11-RUD-CGTR-SEBT-CC81,533,component,2014-03-06,
1100,100000038850,,Коробка передач №2BE06203,11-RUD-CGTR-SEBT-CC81,533,component,2014-03-06,
1100,100000039046,,Кузов,11-RUD-CGTR-SEBT-CC81,533,component,2014-03-06,
1100,100000039296,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CC81,533,component,2014-03-06,
1100,100000039491,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CC81,533,component,2014-03-06,
1100,100000075367,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CC81,0,component,2021-04-30,
1100,100000065634,,Самосвал карьерный 785C №534,11-RUD-CGTR-SEBT-CC82,534,head,2014-03-06,
1100,100000038656,,Дифференциал,11-RUD-CGTR-SEBT-CC82,534,component,2021-09-04,
1100,100000055982,,Гидротрансформатор №5RT03141,11-RUD-CGTR-SEBT-CC82,534,component,2014-03-06,
1100,100000059242,,Компьютер пром. бортовой RMB-C2 LP,11-RUD-CGTR-SEBT-CC82,534,component,2016-02-29,
1100,100000038413,,Двигатель внутр.сгорания №8BR03094,11-RUD-CGTR-SEBT-CC82,534,component,2008-02-19,
1100,100000038851,,Коробка передач №2BE06221,11-RUD-CGTR-SEBT-CC82,534,component,2008-02-19,
1100,100000039047,,Кузов,11-RUD-CGTR-SEBT-CC82,534,component,2008-02-19,
1100,100000039298,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CC82,0,component,2008-02-19,
1100,100000074584,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CC82,0,component,2021-03-04,
1100,100000075406,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CC82,0,component,2021-04-30,
1100,100000065636,,Самосвал карьерный 785C №535,11-RUD-CGTR-SEBT-CC83,535,head,2014-03-06,
1100,100000038587,,Дифференциал,11-RUD-CGTR-SEBT-CC83,0,component,2011-04-30,
1100,100000039493,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CC83,0,component,2008-02-19,
1100,100000039299,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CC83,0,component,2008-02-19,
1100,100000039048,,Кузов,11-RUD-CGTR-SEBT-CC83,535,component,2008-02-19,
1100,100000058481,,Двигатель внутр.сгорания №8BR02486,11-RUD-CGTR-SEBT-CC83,535,component,2008-02-19,
1100,100000074618,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CC83,0,component,2021-04-12,
1100,100000075438,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CC83,0,component,2021-04-30,
1100,100000058519,,Гидротрансформатор,11-RUD-CGTR-SEBT-CC83,0,component,2012-07-05,
1100,100000065635,,Самосвал карьерный 785C №536,11-RUD-CGTR-SEBT-CC84,536,head,2014-03-06,
1100,100000038597,,Дифференциал,11-RUD-CGTR-SEBT-CC84,536,component,2011-07-31,
1100,100000055969,,Гидротрансформатор №5RT03043,11-RUD-CGTR-SEBT-CC84,536,component,2013-12-13,
1100,100000038854,,Коробка передач,11-RUD-CGTR-SEBT-CC84,536,component,2016-09-07,
1100,100000038458,,Двигатель внутр.сгорания №8BR02872,11-RUD-CGTR-SEBT-CC84,536,component,2011-01-31,
1100,100000039049,,Кузов,11-RUD-CGTR-SEBT-CC84,536,component,2014-03-06,
1100,100000074585,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CC84,0,component,2021-03-16,
1100,100000075423,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CC84,0,component,2021-04-30,
1100,100000065514,,Самосвал карьерный 793D №701,11-RUD-CGTR-SEBT-CD01,701,head,2017-11-01,
1100,100000038659,,Дифференциал,11-RUD-CGTR-SEBT-CD01,701,component,2021-08-20,
1100,100000038855,,Коробка передач №JGG02744,11-RUD-CGTR-SEBT-CD01,703,component,2018-04-12,
1100,100000038459,,Двигатель внутр.сгорания №8WM03385,11-RUD-CGTR-SEBT-CD01,701,component,2017-11-01,
1100,100000039301,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD01,701,component,2017-11-01,
1100,100000039495,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD01,701,component,2017-11-01,
1100,100000056003,,Гидротрансформатор №T5C01981,11-RUD-CGTR-SEBT-CD01,701,component,2018-05-24,
1100,100000039050,,Кузов №FHD02221,11-RUD-CGTR-SEBT-CD01,701,component,2017-11-01,
1100,100000075497,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD01,0,component,2021-04-30,
1100,100000079807,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD01,0,component,2021-08-18,
1100,100000065515,,Самосвал карьерный 793D №702,11-RUD-CGTR-SEBT-CD02,702,head,2017-11-03,
1100,100000038660,,Дифференциал,11-RUD-CGTR-SEBT-CD02,702,component,2017-11-03,
1100,100000039302,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD02,702,component,2017-11-03,
1100,100000039496,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD02,702,component,2017-11-03,
1100,100000038884,,Коробка передач №JGG02781,11-RUD-CGTR-SEBT-CD02,702,component,2017-11-30,
1100,100000073220,,Двигатель внутр.сгорания №8WM03453,11-RUD-CGTR-SEBT-CD02,702,component,2020-05-01,
1100,100000056080,,Гидротрансформатор,11-RUD-CGTR-SEBT-CD02,702,component,2017-11-03,
1100,100000039051,,Кузов №FHD02225,11-RUD-CGTR-SEBT-CD02,702,component,2017-11-03,
1100,100000075499,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD02,0,component,2021-04-30,
1100,100000079530,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD02,0,component,2021-08-09,
1100,100000065516,,Самосвал карьерный 793D №703,11-RUD-CGTR-SEBT-CD03,703,head,2017-11-09,
1100,100000038662,,Дифференциал,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-09,
1100,100000038891,,Коробка передач №JGG02782,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-09,
1100,100000038460,,Двигатель внутр.сгорания №8WM03395,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-03,
1100,100000055987,,Гидротрансформатор №T5C01946,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-09,
1100,100000039303,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-09,
1100,100000039497,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-09,
1100,100000039052,,Кузов №FHD02224,11-RUD-CGTR-SEBT-CD03,703,component,2017-11-09,
1100,100000074667,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD03,0,component,2021-04-23,
1100,100000078123,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD03,0,component,2021-05-13,
1100,100000065517,,Самосвал карьерный 793D №704,11-RUD-CGTR-SEBT-CD04,704,head,2017-11-30,
1100,100000038663,,Дифференциал,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-30,
1100,100000038881,,Коробка передач №JGG02776,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-03,
1100,100000055986,,Гидротрансформатор №T5C01957,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-30,
1100,100000038462,,Двигатель внутр.сгорания №8WM03396,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-30,
1100,100000039304,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-30,
1100,100000039498,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-30,
1100,100000039053,,Кузов №FHD02228,11-RUD-CGTR-SEBT-CD04,704,component,2017-11-30,
1100,100000078158,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD04,0,component,2021-05-27,
1100,100000082664,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD04,0,component,2021-09-19,
1100,100000065518,,Самосвал карьерный 793D №705,11-RUD-CGTR-SEBT-CD05,705,head,2017-11-30,
1100,100000038664,,Дифференциал,11-RUD-CGTR-SEBT-CD05,705,component,2017-11-30,
1100,100000038887,,Коробка передач JGG02772,11-RUD-CGTR-SEBT-CD05,705,component,2008-02-19,
1100,100000038461,,Двигатель внутр.сгорания №8WM03383,11-RUD-CGTR-SEBT-CD05,705,component,2017-11-09,
1100,100000055988,,Гидротрансформатор №T5C01956,11-RUD-CGTR-SEBT-CD05,705,component,2017-11-30,
1100,100000039500,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD05,705,component,2017-11-30,
1100,100000039305,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD05,705,component,2017-11-30,
1100,100000039054,,Кузов №FHD02227,11-RUD-CGTR-SEBT-CD05,705,component,2017-11-30,
1100,100000078124,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD05,0,component,2021-05-13,
1100,100000080165,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD05,0,component,2021-08-28,
1100,100000065520,,Самосвал карьерный 793D №706,11-RUD-CGTR-SEBT-CD06,706,head,2017-12-21,
1100,100000038665,,Дифференциал,11-RUD-CGTR-SEBT-CD06,706,component,2017-12-12,
1100,100000055989,,Гидротрансформатор №T5C01963,11-RUD-CGTR-SEBT-CD06,706,component,2017-12-12,
1100,100000038465,,Двигатель внутр.сгорания №8WM03403,11-RUD-CGTR-SEBT-CD06,706,component,2017-12-12,
1100,100000039306,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD06,706,component,2017-12-12,
1100,100000039501,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD06,706,component,2017-12-12,
1100,100000096686,,Коробка передач №JGG02748,11-RUD-CGTR-SEBT-CD06,706,component,2018-04-25,
1100,100000039055,,Кузов №FHD02237,11-RUD-CGTR-SEBT-CD06,706,component,2017-12-12,
1100,100000075498,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD06,0,component,2021-04-30,
1100,100000079535,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD06,0,component,2021-08-15,
1100,100000065521,,Самосвал карьерный 793D №707,11-RUD-CGTR-SEBT-CD07,707,head,2017-12-18,
1100,100000038666,,Дифференциал,11-RUD-CGTR-SEBT-CD07,707,component,2017-12-18,
1100,100000038858,,Коробка передач №JGG02733,11-RUD-CGTR-SEBT-CD07,707,component,2017-11-30,
1100,100000055990,,Гидротрансформатор №T5C01952,11-RUD-CGTR-SEBT-CD07,707,component,2017-12-21,
1100,100000038466,,Двигатель внутр.сгорания №8WM03393,11-RUD-CGTR-SEBT-CD07,707,component,2017-12-21,
1100,100000039307,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD07,707,component,2017-12-21,
1100,100000039502,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD07,707,component,2017-12-21,
1100,100000039057,,Кузов №FHD02223,11-RUD-CGTR-SEBT-CD07,707,component,2017-12-18,
1100,100000078133,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD07,0,component,2021-05-16,
1100,100000083214,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD07,0,component,2021-11-12,
1100,100000065523,,Самосвал карьерный 793D №708,11-RUD-CGTR-SEBT-CD08,708,head,2017-12-27,
1100,100000038467,,Двигатель внутр.сгорания №8WM03399,11-RUD-CGTR-SEBT-CD08,708,component,2017-12-27,
1100,100000038860,,Коробка передач №JGG02740,11-RUD-CGTR-SEBT-CD08,708,component,2017-12-12,
1100,100000038667,,Дифференциал,11-RUD-CGTR-SEBT-CD08,708,component,2017-12-27,
1100,100000055991,,Гидротрансформатор №T5C01961,11-RUD-CGTR-SEBT-CD08,708,component,2017-12-27,
1100,100000039309,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD08,708,component,2017-12-27,
1100,100000039058,,Кузов №FHD02236,11-RUD-CGTR-SEBT-CD08,708,component,2017-12-27,
1100,100000075458,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD08,0,component,2021-04-30,
1100,100000082662,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD08,0,component,2021-09-19,
1100,100000065525,,Самосвал карьерный 793D №709,11-RUD-CGTR-SEBT-CD09,709,head,2018-02-05,
1100,100000038868,,Коробка передач №JGG02737,11-RUD-CGTR-SEBT-CD09,709,component,2018-02-26,
1100,100000038668,,Дифференциал,11-RUD-CGTR-SEBT-CD09,709,component,2018-02-05,
1100,100000055995,,Гидротрансформатор №T5C01948,11-RUD-CGTR-SEBT-CD09,709,component,2018-02-22,
1100,100000039323,,Редуктор бортовой правый №КАК04147,11-RUD-CGTR-SEBT-CD09,709,component,2018-05-31,
1100,100000038471,,Двигатель внутр.сгорания №8WM03405,11-RUD-CGTR-SEBT-CD09,0,component,2018-02-22,
1100,100000048750,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CGTR-SEBT-CD09,0,component,2020-06-23,
1100,100000039059,,Кузов №FHD02238,11-RUD-CGTR-SEBT-CD09,709,component,2018-03-22,
1100,100000073087,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD09,722,component,2020-11-24,
1100,100000075519,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD09,0,component,2021-04-30,
1100,100000065524,,Самосвал карьерный 793D №710,11-RUD-CGTR-SEBT-CD10,710,head,2018-01-31,
1100,100000038669,,Дифференциал,11-RUD-CGTR-SEBT-CD10,710,component,2018-01-31,
1100,100000039505,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD10,710,component,2018-01-31,
1100,100000038889,,Коробка передач №JGG02775,11-RUD-CGTR-SEBT-CD10,710,component,2018-09-15,
1100,100000038472,,Двигатель внутр.сгорания №8WM03402,11-RUD-CGTR-SEBT-CD10,710,component,2018-02-26,
1100,100000039060,,Кузов №FHD02226,11-RUD-CGTR-SEBT-CD10,710,component,2018-01-31,
1100,100000075437,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD10,0,component,2021-04-30,
1100,100000080064,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD10,0,component,2021-08-21,
1100,100000065526,,Самосвал карьерный 793D №711,11-RUD-CGTR-SEBT-CD11,711,head,2018-02-09,
1100,100000038859,,Коробка передач №JGG02732,11-RUD-CGTR-SEBT-CD11,711,component,2017-11-30,
1100,100000038463,,Двигатель внутр.сгорания №8WM03392,11-RUD-CGTR-SEBT-CD11,711,component,2017-11-30,
1100,100000038670,,Дифференциал,11-RUD-CGTR-SEBT-CD11,711,component,2018-02-09,
1100,100000055994,,Гидротрансформатор №T5C01951,11-RUD-CGTR-SEBT-CD11,711,component,2018-02-09,
1100,100000039312,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD11,711,component,2018-02-09,
1100,100000039506,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD11,711,component,2018-02-09,
1100,100000039061,,Кузов №FHD02222,11-RUD-CGTR-SEBT-CD11,711,component,2018-02-09,
1100,100000078131,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD11,0,component,2021-05-15,
1100,100000079532,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD11,0,component,2021-08-10,
1100,100000065527,,Самосвал карьерный 793D №712,11-RUD-CGTR-SEBT-CD12,712,head,2018-02-22,
1100,100000075925,,Коробка передач №JGG02729,11-RUD-CGTR-SEBT-CD12,712,component,2017-11-01,
1100,100000038671,,Дифференциал,11-RUD-CGTR-SEBT-CD12,712,component,2018-02-22,
1100,100000039507,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD12,712,component,2018-02-22,
1100,100000039517,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD12,712,component,2018-05-31,
1100,100000056011,,Гидротрансформатор №T5C01997,11-RUD-CGTR-SEBT-CD12,712,component,2018-09-03,
1100,100000038481,,Двигатель внутр.сгорания №8WM03423,11-RUD-CGTR-SEBT-CD12,712,component,2018-05-31,
1100,100000039062,,Кузов №FHD02234,11-RUD-CGTR-SEBT-CD12,712,component,2018-02-22,
1100,100000078132,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD12,0,component,2021-05-16,
1100,100000098798,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CGTR-SEBT-CD12,0,component,2020-10-21,
1100,100000065519,,Самосвал карьерный 793D №714,11-RUD-CGTR-SEBT-CD13,714,head,2018-02-26,
1100,100000038673,,Дифференциал,11-RUD-CGTR-SEBT-CD13,714,component,2018-02-26,
1100,100000038874,,Коробка передач №JGG02746,11-RUD-CGTR-SEBT-CD13,714,component,2018-05-31,
1100,100000055996,,Гидротрансформатор №T5C01960,11-RUD-CGTR-SEBT-CD13,0,component,2018-02-26,
1100,100000039063,,Кузов №FHD02235,11-RUD-CGTR-SEBT-CD13,714,component,2018-02-26,
1100,100000078127,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD13,0,component,2021-05-14,
1100,100000082663,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD13,0,component,2021-10-08,
1100,100000065529,,Самосвал карьерный 793D №715,11-RUD-CGTR-SEBT-CD14,715,head,2018-04-12,
1100,100000055993,,Гидротрансформатор №T5C01959,11-RUD-CGTR-SEBT-CD14,715,component,2018-01-31,
1100,100000038863,,Коробка передач №JGG02739,11-RUD-CGTR-SEBT-CD14,715,component,2008-02-19,
1100,100000038674,,Дифференциал,11-RUD-CGTR-SEBT-CD14,715,component,2018-04-12,
1100,100000095830,,Редуктор бортовой правый 3345492,11-RUD-CGTR-SEBT-CD14,715,component,2021-11-21,
1100,100000039064,,Кузов №FHD02255,11-RUD-CGTR-SEBT-CD14,715,component,2018-04-12,
1100,100000073831,,Двигатель внутр.сгорания №8WM03534,11-RUD-CGTR-SEBT-CD14,715,component,2021-04-11,
1100,100000081731,,Редуктор бортовой левый 3345492,11-RUD-CGTR-SEBT-CD14,715,component,2021-07-06,
1100,100000080160,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD14,0,component,2021-08-25,
1100,100000065530,,Самосвал карьерный 793D №716,11-RUD-CGTR-SEBT-CD15,716,head,2018-04-25,
1100,100000038675,,Дифференциал,11-RUD-CGTR-SEBT-CD15,716,component,2018-04-25,
1100,100000038900,,Коробка передач JGG02859,11-RUD-CGTR-SEBT-CD15,716,component,2019-12-21,
1100,100000038470,,Двигатель внутр.сгорания №8WM03391,11-RUD-CGTR-SEBT-CD15,716,component,2018-02-09,
1100,100000055998,,Гидротрансформатор №T5C01969,11-RUD-CGTR-SEBT-CD15,716,component,2017-12-31,
1100,100000039316,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD15,716,component,2018-04-25,
1100,100000039511,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD15,716,component,2018-04-25,
1100,100000039065,,Кузов №FHD02253,11-RUD-CGTR-SEBT-CD15,716,component,2018-04-25,
1100,100000078134,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD15,0,component,2021-05-16,
1100,100000080158,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD15,0,component,2021-08-23,
1100,100000065528,,Самосвал карьерный 793D №717,11-RUD-CGTR-SEBT-CD16,717,head,2018-04-10,
1100,100000039314,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD16,717,component,2018-02-26,
1100,100000039508,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD16,717,component,2018-02-26,
1100,100000038676,,Дифференциал,11-RUD-CGTR-SEBT-CD16,717,component,2018-04-10,
1100,100000038882,,Коробка передач №JGG02769,11-RUD-CGTR-SEBT-CD16,717,component,2018-08-02,
1100,100000056068,,Гидротрансформатор №T5C02063,11-RUD-CGTR-SEBT-CD16,0,component,2020-01-01,
1100,100000038469,,Двигатель внутр.сгорания №8WM03390,11-RUD-CGTR-SEBT-CD16,0,component,2018-01-31,
1100,100000039066,,Кузов №FHD02252,11-RUD-CGTR-SEBT-CD16,717,component,2018-04-10,
1100,100000078136,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD16,0,component,2021-05-16,
1100,100000098635,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CGTR-SEBT-CD16,0,component,2020-08-21,
1100,100000065531,,Самосвал карьерный 793D №718,11-RUD-CGTR-SEBT-CD17,718,head,2018-05-03,
1100,100000039317,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD17,718,component,2018-04-10,
1100,100000056000,,Гидротрансформатор №T5C01971,11-RUD-CGTR-SEBT-CD17,718,component,2018-04-12,
1100,100000039320,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD17,718,component,2018-05-11,
1100,100000038869,,Коробка передач №JGG02784,11-RUD-CGTR-SEBT-CD17,718,component,2017-11-01,
1100,100000038677,,Дифференциал,11-RUD-CGTR-SEBT-CD17,718,component,2018-05-03,
1100,100000048720,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CGTR-SEBT-CD17,0,component,2020-06-23,
1100,100000039068,,Кузов №FHD02257,11-RUD-CGTR-SEBT-CD17,718,component,2018-05-03,
1100,100000073830,,Двигатель внутр.сгорания №8WM03546,11-RUD-CGTR-SEBT-CD17,718,component,2021-03-25,
1100,100000078093,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD17,0,component,2021-05-20,
1100,100000065532,,Самосвал карьерный 793D №719,11-RUD-CGTR-SEBT-CD18,719,head,2018-05-11,
1100,100000039310,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD18,719,component,2008-02-19,
1100,100000055997,,Гидротрансформатор №T5C01966,11-RUD-CGTR-SEBT-CD18,719,component,2018-04-10,
1100,100000056108,,Коробка передач JGG02898,11-RUD-CGTR-SEBT-CD18,719,component,2020-10-19,
1100,100000038473,,Двигатель внутр.сгорания №8WM03416,11-RUD-CGTR-SEBT-CD18,0,component,2018-04-12,
1100,100000039069,,Кузов,11-RUD-CGTR-SEBT-CD18,719,component,2018-05-11,
1100,100000077260,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD18,719,component,2021-06-17,
1100,100000078139,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD18,0,component,2021-05-16,
1100,100000095297,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD18,0,component,2021-11-26,
1100,100000065535,,Самосвал карьерный 793D №720,11-RUD-CGTR-SEBT-CD19,720,head,2018-05-18,
1100,100000039512,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD19,720,component,2018-04-10,
1100,100000056185,,Коробка передач №JGG02920,11-RUD-CGTR-SEBT-CD19,720,component,2021-02-01,
1100,100000056181,,Гидротрансформатор №T5C02136,11-RUD-CGTR-SEBT-CD19,760,component,2021-02-01,
1100,100000038478,,Двигатель внутр.сгорания №8WM03412,11-RUD-CGTR-SEBT-CD19,720,component,2018-05-11,
1100,100000038679,,Дифференциал,11-RUD-CGTR-SEBT-CD19,720,component,2018-05-18,
1100,100000081457,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD19,720,component,2021-09-10,
1100,100000039070,,Кузов,11-RUD-CGTR-SEBT-CD19,720,component,2018-05-18,
1100,100000078099,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD19,0,component,2015-01-31,
1100,100000079810,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD19,0,component,2021-08-21,
1100,100000065536,,Самосвал карьерный 793D №721,11-RUD-CGTR-SEBT-CD20,721,head,2018-05-24,
1100,100000038680,,Дифференциал,11-RUD-CGTR-SEBT-CD20,721,component,2018-05-24,
1100,100000039322,,Редуктор бортовой левый,11-RUD-CGTR-SEBT-CD20,721,component,2018-05-24,
1100,100000039516,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD20,721,component,2018-05-24,
1100,100000056009,,Гидротрансформатор №T5C02006,11-RUD-CGTR-SEBT-CD20,721,component,2018-08-02,
1100,100000038477,,Двигатель внутр.сгорания №8WM03419,11-RUD-CGTR-SEBT-CD20,0,component,2008-02-19,
1100,100000038876,,Коробка передач №JGG02754,11-RUD-CGTR-SEBT-CD20,721,component,2018-05-24,
1100,100000039071,,Кузов,11-RUD-CGTR-SEBT-CD20,721,component,2018-05-24,
1100,100000074665,,Комплект системы диспетчеризации АСУ ГТК,11-RUD-CGTR-SEBT-CD20,0,component,2021-04-25,
1100,100000078105,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD20,0,component,2021-05-24,
1100,100000065537,,Самосвал карьерный 793D №722,11-RUD-CGTR-SEBT-CD21,722,head,2018-05-31,
1100,100000038681,,Дифференциал,11-RUD-CGTR-SEBT-CD21,722,component,2018-05-31,
1100,100000038474,,Двигатель внутр.сгорания №8WM03407,11-RUD-CGTR-SEBT-CD21,722,component,2018-04-25,
1100,100000096687,,Коробка передач №JGG02720,11-RUD-CGTR-SEBT-CD21,722,component,2018-02-22,
1100,100000056004,,Гидротрансформатор №T5C01982,11-RUD-CGTR-SEBT-CD21,722,component,2018-05-31,
1100,100000039072,,Кузов,11-RUD-CGTR-SEBT-CD21,722,component,2018-05-31,
1100,100000073086,,Редуктор бортовой правый,11-RUD-CGTR-SEBT-CD21,722,component,2020-11-24,
1100,100000078153,,Видеорегистратор DR900X-2CH IR Blackvue,11-RUD-CGTR-SEBT-CD21,0,component,2021-05-25,
1100,100000098860,,Компьютер пром. бортовой RMB-C2 LP,11-RUD-CGTR-SEBT-CD21,0,component,2018-05-11,
1100,100000065538,,Самосвал карьерный 793D №723,11-RUD-CGTR-SEBT-CD22,723,head,2018-06-25,
1100,100000056001,,Гидротрансформатор №T5C01979,11-RUD-CGTR-SEBT-CD22,723,component,2018-05-11,
1100,100000038682,,Дифференциал,11-RUD-CGTR-SEBT-CD22,723,component,2018-06-25,
