,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_category_spec,eo_model_name,operation_start_date,evaluated_operation_finish_date,sap_system_status,sap_user_status,year,qty_by_end_of_year,qty_in
1132,100000039293,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-02-28,2026-02-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1133,100000039487,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-02-28,2026-02-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1134,100000075401,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1135,100000095298,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-30,2033-08-30 00:00:00,ПВЕО,,2022.0,1.0,
1136,100000038407,,,,,,,,,,,,,,
1137,100000065629,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 120-150 тонн,Самосвалы CAT 785C,2021-07-03,2026-02-28 00:00:00,УСТН,СИНХ,2022.0,1.0,
1138,100000038653,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-07-03,2033-07-03 00:00:00,ПВЕО,,2022.0,1.0,
1139,100000055938,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-07-03,2033-07-03 00:00:00,ПВЕО,,2022.0,1.0,
1140,100000038848,,,,,,,,,,,,,,
1141,100000039043,,,,,,,,,,,,,,
1142,100000039294,,,,,,,,,,,,,,
1143,100000039489,,,,,,,,,,,,,,
1144,100000074601,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-16,2033-04-16 00:00:00,ПВЕО,,2022.0,1.0,
1145,100000078121,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-05-12,2033-05-12 00:00:00,ПВЕО,,2022.0,1.0,
1146,100000065631,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 120-150 тонн,Самосвалы CAT 785C,2014-02-28,2026-02-28 00:00:00,УСТН,СИНХ,2022.0,1.0,
1147,100000039441,,,,,,,,,,,,,,
1148,100000055941,1100.0,component,"АО ""Полюс Красноярск""",,,,,2016-08-10,2028-08-10 00:00:00,ПВЕО,,2022.0,1.0,
1149,100000048717,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-06-23,2032-06-23 00:00:00,ПВЕО,,2022.0,1.0,
1150,100000038393,1100.0,component,"АО ""Полюс Красноярск""",,,,,2016-02-29,2028-02-29 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1151,100000038849,,,,,,,,,,,,,,
1152,100000039044,,,,,,,,,,,,,,
1153,100000039490,,,,,,,,,,,,,,
1154,100000075424,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1155,100000038654,1100.0,component,"АО ""Полюс Красноярск""",,,,,2011-04-30,2023-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1156,100000065633,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 120-150 тонн,Самосвалы CAT 785C,2014-03-06,2026-03-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
1157,100000038655,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,,2022.0,1.0,
1158,100000055917,1100.0,component,"АО ""Полюс Красноярск""",,,,,2016-08-10,2028-08-10 00:00:00,ПВЕО,,2022.0,1.0,
1159,100000048713,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-06-23,2032-06-23 00:00:00,ПВЕО,,2022.0,1.0,
1160,100000038455,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1161,100000038850,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1162,100000039046,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1163,100000039296,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1164,100000039491,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1165,100000075367,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1166,100000065634,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 120-150 тонн,Самосвалы CAT 785C,2014-03-06,2026-03-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
1167,100000038656,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-04,2033-09-04 00:00:00,ПВЕО,,2022.0,1.0,
1168,100000055982,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,,2022.0,1.0,
1169,100000059242,1100.0,component,"АО ""Полюс Красноярск""",,,,,2016-02-29,2028-02-29 00:00:00,ПВЕО,,2022.0,1.0,
1170,100000038413,,,,,,,,,,,,,,
1171,100000038851,,,,,,,,,,,,,,
1172,100000039047,,,,,,,,,,,,,,
1173,100000039298,,,,,,,,,,,,,,
1174,100000074584,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-03-04,2033-03-04 00:00:00,ПВЕО,,2022.0,1.0,
1175,100000075406,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1176,100000065636,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 120-150 тонн,Самосвалы CAT 785C,2014-03-06,2025-07-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
1177,100000038587,1100.0,component,"АО ""Полюс Красноярск""",,,,,2011-04-30,2023-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1178,100000039493,,,,,,,,,,,,,,
1179,100000039299,,,,,,,,,,,,,,
1180,100000039048,,,,,,,,,,,,,,
1181,100000058481,,,,,,,,,,,,,,
1182,100000074618,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-12,2033-04-12 00:00:00,ПВЕО,,2022.0,1.0,
1183,100000075438,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1184,100000058519,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-07-05,2024-07-05 00:00:00,ПВЕО,,2022.0,1.0,
1185,100000065635,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 120-150 тонн,Самосвалы CAT 785C,2014-03-06,2025-07-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
1186,100000038597,1100.0,component,"АО ""Полюс Красноярск""",,,,,2011-07-31,2023-07-31 00:00:00,ПВЕО,,2022.0,1.0,
1187,100000055969,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-12-13,2025-12-13 00:00:00,ПВЕО,,2022.0,1.0,
1188,100000038854,1100.0,component,"АО ""Полюс Красноярск""",,,,,2016-09-07,2028-09-07 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1189,100000038458,1100.0,component,"АО ""Полюс Красноярск""",,,,,2011-01-31,2023-01-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1190,100000039049,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-03-06,2026-03-06 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1191,100000075423,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1192,100000065514,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-11-01,2029-11-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
1193,100000038659,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-20,2033-08-20 00:00:00,ПВЕО,,2022.0,1.0,
1194,100000038459,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-01,2029-11-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1195,100000039301,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-01,2029-11-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1196,100000039495,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-01,2029-11-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1197,100000056003,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-05-24,2030-05-24 00:00:00,ПВЕО,,2022.0,1.0,
1198,100000039050,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-01,2029-11-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1199,100000075497,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1200,100000079807,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-18,2033-08-18 00:00:00,ПВЕО,,2022.0,1.0,
1201,100000065515,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-11-03,2029-11-03 00:00:00,УСТН,СИНХ,2022.0,1.0,
1202,100000038660,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-03,2029-11-03 00:00:00,ПВЕО,,2022.0,1.0,
1203,100000039302,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-03,2029-11-03 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1204,100000039496,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-03,2029-11-03 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1205,100000038884,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1206,100000073220,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-05-01,2032-05-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1207,100000056080,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-03,2029-11-03 00:00:00,ПВЕО,,2022.0,1.0,
1208,100000039051,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-03,2029-11-03 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1209,100000075499,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1210,100000079530,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-09,2033-08-09 00:00:00,ПВЕО,,2022.0,1.0,
1211,100000038855,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-04-12,2030-04-12 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1212,100000065516,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-11-09,2029-11-09 00:00:00,УСТН,СИНХ,2022.0,1.0,
1213,100000038662,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-09,2029-11-09 00:00:00,ПВЕО,,2022.0,1.0,
1214,100000038460,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-03,2029-11-03 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1215,100000055987,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-09,2029-11-09 00:00:00,ПВЕО,,2022.0,1.0,
1216,100000039303,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-09,2029-11-09 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1217,100000039497,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-09,2029-11-09 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1218,100000039052,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-09,2029-11-09 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1219,100000074667,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-23,2033-04-23 00:00:00,ПВЕО,,2022.0,1.0,
1220,100000078123,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-05-13,2033-05-13 00:00:00,ПВЕО,,2022.0,1.0,
1221,100000065517,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-11-30,2029-11-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
1222,100000038663,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,,2022.0,1.0,
1223,100000055986,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,,2022.0,1.0,
1224,100000038462,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1225,100000039304,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1226,100000039498,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1227,100000039053,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1228,100000078158,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-05-27,2033-05-27 00:00:00,ПВЕО,,2022.0,1.0,
1229,100000082664,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-19,2033-09-19 00:00:00,ПВЕО,,2022.0,1.0,
1230,100000065518,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-11-30,2029-11-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
1231,100000038664,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,,2022.0,1.0,
1232,100000038887,,,,,,,,,,,,,,
1233,100000038461,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-09,2029-11-09 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1234,100000055988,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,,2022.0,1.0,
1235,100000039500,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1236,100000039305,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1237,100000039054,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1238,100000078124,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-05-13,2033-05-13 00:00:00,ПВЕО,,2022.0,1.0,
1239,100000080165,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-28,2033-08-28 00:00:00,ПВЕО,,2022.0,1.0,
1240,100000065520,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-12-21,2029-12-21 00:00:00,УСТН,СИНХ,2022.0,1.0,
1241,100000038665,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-12,2029-12-12 00:00:00,ПВЕО,,2022.0,1.0,
1242,100000055989,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-12,2029-12-12 00:00:00,ПВЕО,,2022.0,1.0,
1243,100000038465,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-12,2029-12-12 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1244,100000039306,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-12,2029-12-12 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1245,100000039501,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-12,2029-12-12 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1246,100000096686,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-04-25,2030-04-25 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1247,100000039055,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-12,2029-12-12 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1248,100000075498,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1249,100000079535,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-15,2033-08-15 00:00:00,ПВЕО,,2022.0,1.0,
1250,100000065521,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-12-18,2029-12-18 00:00:00,УСТН,СИНХ,2022.0,1.0,
1251,100000038666,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-18,2029-12-18 00:00:00,ПВЕО,,2022.0,1.0,
1252,100000038858,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-11-30,2029-11-30 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1253,100000055990,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-21,2029-12-21 00:00:00,ПВЕО,,2022.0,1.0,
1254,100000038466,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-21,2029-12-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1255,100000039307,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-21,2029-12-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1256,100000039502,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-21,2029-12-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1257,100000039057,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-18,2029-12-18 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1258,100000078133,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-05-16,2033-05-16 00:00:00,ПВЕО,,2022.0,1.0,
1259,100000083214,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-11-12,2033-11-12 00:00:00,ПВЕО,,2022.0,1.0,
1260,100000065523,1100.0,head,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 218-250 тонн,Самосвалы CAT 793D,2017-12-27,2029-12-27 00:00:00,УСТН,СИНХ,2022.0,1.0,
1261,100000038467,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-27,2029-12-27 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1262,100000038667,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-27,2029-12-27 00:00:00,ПВЕО,,2022.0,1.0,
1263,100000039309,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-27,2029-12-27 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1264,100000039058,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-27,2029-12-27 00:00:00,ПВЕО,КМПН,2022.0,1.0,
1265,100000075458,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-30,2033-04-30 00:00:00,ПВЕО,,2022.0,1.0,
1266,100000082662,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-19,2033-09-19 00:00:00,ПВЕО,,2022.0,1.0,
1267,100000056181,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-01,2033-02-01 00:00:00,ПВЕО,,2022.0,1.0,
