be_code,be_description,eo_class_code,eo_class_description,eo_model_name,teh_mesto,gar_no,eo_code,head_type,operation_start_date,expected_operation_period_years,expected_operation_finish_date,sap_planned_finish_operation_date,expected_operation_status_code,expected_operation_status_code_date,sap_system_status,sap_user_status,reported_operation_finish_date,reported_operation_status,qty at 31.12.2022,in 2022,out 2022,qty at 31.12.2023,in 2023,out 2023
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu 730E-10,05-KAR-UTTR-K115,51,100000084506,head,2022-07-01,12.0,2034-07-01 00:00:00,2034-06-30,purchase,2022-06-17 11:42:36.382579,УСТН,НПВЭ,,,1,1,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K115,51,100000093324,component,1900-01-01,12.0,1912-01-01 00:00:00,,operation_finished,2022-06-17 11:42:36.709243,ПВЕО,НПВЭ,,,0,0,0,0,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K115,51,100000093325,component,1900-01-01,12.0,1912-01-01 00:00:00,,operation_finished,2022-06-17 11:42:36.714330,ПВЕО,НПВЭ,,,0,0,0,0,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K115,51,100000093326,component,1900-01-01,12.0,1912-01-01 00:00:00,,operation_finished,2022-06-17 11:42:36.719075,ПВЕО,НПВЭ,,,0,0,0,0,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K115,51,100000094663,component,1900-01-01,12.0,1912-01-01 00:00:00,,operation_finished,2022-06-17 11:42:37.019198,ПВЕО,НПВЭ,,,0,0,0,0,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K115,51,100000094664,component,1900-01-01,12.0,1912-01-01 00:00:00,,operation_finished,2022-06-17 11:42:37.023543,ПВЕО,НПВЭ,,,0,0,0,0,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K115,51,100000094665,component,1900-01-01,12.0,1912-01-01 00:00:00,,operation_finished,2022-06-17 11:42:37.028169,ПВЕО,НПВЭ,,,0,0,0,0,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K701,1,100000084384,head,2012-08-01,12.0,2024-08-01 00:00:00,2024-12-31,operation,2022-06-17 11:42:54.272177,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093027,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.277416,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093028,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.282557,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093029,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.287419,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093030,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.292871,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093031,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.297938,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093032,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.302952,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K701,1,100000093033,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.308636,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K702,10,100000084393,head,2013-06-30,12.0,2025-06-30 00:00:00,2025-06-30,operation,2022-06-17 11:42:54.950950,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093055,component,2021-12-26,12.0,2033-12-26 00:00:00,,operation,2022-06-17 11:42:56.255156,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093091,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:55.804582,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093092,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.956387,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093093,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.961159,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093094,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.965460,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093095,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.969609,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K702,10,100000093096,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.974063,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K703,11,100000084394,head,2013-07-31,12.0,2025-07-31 00:00:00,2023-12-31,operation,2022-06-17 11:42:54.977946,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093097,component,2013-07-31,12.0,2025-07-31 00:00:00,,operation,2022-06-17 11:42:54.982022,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093098,component,2013-07-31,12.0,2025-07-31 00:00:00,,operation,2022-06-17 11:42:54.985881,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093099,component,2013-07-31,12.0,2025-07-31 00:00:00,,operation,2022-06-17 11:42:54.989816,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093100,component,2013-07-31,12.0,2025-07-31 00:00:00,,operation,2022-06-17 11:42:54.993715,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093101,component,2013-07-31,12.0,2025-07-31 00:00:00,,operation,2022-06-17 11:42:54.998260,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093102,component,2013-07-31,12.0,2025-07-31 00:00:00,,operation,2022-06-17 11:42:55.002728,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K703,11,100000093103,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:55.006812,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K704,12,100000084395,head,2013-08-31,12.0,2025-08-31 00:00:00,2025-08-31,operation,2022-06-17 11:42:55.010717,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093105,component,2013-08-31,12.0,2025-08-31 00:00:00,,operation,2022-06-17 11:42:55.015652,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093106,component,2013-08-31,12.0,2025-08-31 00:00:00,,operation,2022-06-17 11:42:55.019953,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093107,component,2013-08-31,12.0,2025-08-31 00:00:00,,operation,2022-06-17 11:42:55.023998,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093108,component,2013-08-31,12.0,2025-08-31 00:00:00,,operation,2022-06-17 11:42:55.028108,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093109,component,2013-08-31,12.0,2025-08-31 00:00:00,,operation,2022-06-17 11:42:55.032311,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093110,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:55.036529,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K704,12,100000093104,component,2013-08-31,12.0,2025-08-31 00:00:00,,operation,2022-06-17 11:42:56.064525,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K705,2,100000084385,head,2012-08-01,12.0,2024-08-01 00:00:00,2024-12-31,operation,2022-06-17 11:42:54.314142,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093035,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.319678,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093036,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.324926,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093037,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.330567,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093038,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.335112,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093039,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.340041,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093040,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.344561,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K705,2,100000093034,component,2021-07-31,12.0,2033-07-31 00:00:00,,operation,2022-06-17 11:42:56.247785,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K706,3,100000084386,head,2012-08-01,12.0,2024-08-01 00:00:00,2023-12-31,operation,2022-06-17 11:42:54.349559,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K706,3,100000093041,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.354423,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K706,3,100000093042,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.358881,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K706,3,100000093043,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.364193,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K706,3,100000093044,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.368709,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K706,3,100000093046,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.378938,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K706,3,100000093047,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.383860,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K707,4,100000084387,head,2012-08-01,12.0,2024-08-01 00:00:00,2024-12-31,operation,2022-06-17 11:42:54.388635,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093049,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.393420,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093050,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.397975,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093051,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.402372,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093052,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.406521,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093053,component,2012-08-01,12.0,2024-08-01 00:00:00,,operation,2022-06-17 11:42:54.411039,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093054,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.415238,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K707,4,100000093048,component,2021-08-29,12.0,2033-08-29 00:00:00,,operation,2022-06-17 11:42:56.251433,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K708,5,100000084388,head,2013-03-31,12.0,2025-03-31 00:00:00,2025-03-29,operation,2022-06-17 11:42:54.655083,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K708,5,100000093090,component,2021-12-09,12.0,2033-12-09 00:00:00,,operation,2022-06-17 11:42:55.884164,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K708,5,100000093060,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.673060,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K708,5,100000093061,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.677418,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K709,6,100000084389,head,2013-03-31,12.0,2025-03-31 00:00:00,2023-12-31,operation,2022-06-17 11:42:54.681461,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093062,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.685837,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093063,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.690252,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093064,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.694833,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093065,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.698986,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093066,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.706231,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093067,component,2013-03-31,12.0,2025-03-31 00:00:00,,operation,2022-06-17 11:42:54.711173,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K709,6,100000093068,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.715866,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K710,7,100000084390,head,2013-04-30,12.0,2025-04-30 00:00:00,2023-12-31,operation,2022-06-17 11:42:54.789803,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093070,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.793866,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093071,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.798384,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093072,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.802678,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093073,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.806764,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093074,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.811949,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093075,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:54.816597,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K710,7,100000093069,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:55.880008,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K711,8,100000084391,head,2013-04-30,12.0,2025-04-30 00:00:00,2025-04-30,operation,2022-06-17 11:42:54.821003,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093076,component,2019-10-16,12.0,2031-10-16 00:00:00,,operation,2022-06-17 11:42:54.825078,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093077,component,2020-06-26,12.0,2032-06-26 00:00:00,,operation,2022-06-17 11:42:54.830267,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093078,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.835052,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093079,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.839222,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093080,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.844804,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093081,component,2013-04-30,12.0,2025-04-30 00:00:00,,operation,2022-06-17 11:42:54.849556,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K711,8,100000093082,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.853871,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD1500-7,05-KAR-UTTR-K712,9,100000084392,head,2013-06-30,12.0,2025-06-30 00:00:00,2025-06-30,operation,2022-06-17 11:42:54.910996,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093083,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.917432,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093084,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.924913,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093085,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.929299,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093086,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.933389,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093087,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.938007,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093088,component,2013-06-30,12.0,2025-06-30 00:00:00,,operation,2022-06-17 11:42:54.942220,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K712,9,100000093089,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:54.946634,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu 730E-8,05-KAR-UTTR-K801,13,100000084396,head,2018-03-16,12.0,2030-03-16 00:00:00,2030-03-31,operation,2022-06-17 11:42:55.249787,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K801,13,100000093256,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.253661,ПВЕО,КМПН,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K801,13,100000093257,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:55.261537,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K801,13,100000094666,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.357128,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K801,13,100000092958,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.361212,ПВЕО,КМПН,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K801,13,100000094667,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.365810,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K801,13,100000094668,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.370273,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu 730E-8,05-KAR-UTTR-K802,14,100000084397,head,2018-03-16,12.0,2030-03-16 00:00:00,2030-03-31,operation,2022-06-17 11:42:55.267651,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K802,14,100000093258,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.272276,ПВЕО,КМПН,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K802,14,100000093259,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:55.276504,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K802,14,100000094669,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.374313,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K802,14,100000092959,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.378082,ПВЕО,КМПН,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K802,14,100000094670,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.382771,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K802,14,100000094671,component,2018-03-16,12.0,2030-03-16 00:00:00,,operation,2022-06-17 11:42:55.386702,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu 730E-8,05-KAR-UTTR-K803,15,100000084398,head,2018-04-23,12.0,2030-04-23 00:00:00,2030-04-30,operation,2022-06-17 11:42:55.285309,УСТН,СИНХ,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K803,15,100000093261,component,2019-12-31,12.0,2031-12-31 00:00:00,,operation,2022-06-17 11:42:55.281105,ПВЕО,,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K803,15,100000093260,component,2018-04-23,12.0,2030-04-23 00:00:00,,operation,2022-06-17 11:42:55.289126,ПВЕО,КМПН,,,1,0,0,1,0,0
1400.0,"АО ""Полюс Магадан""",,,,05-KAR-UTTR-K803,15,100000094672,component,2018-04-23,12.0,2030-04-23 00:00:00,,operation,2022-06-17 11:42:55.391011,ПВЕО,,,,1,0,0,1,0,0
